"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2019","5.4564","5.4563","5.4812","5.4450","","-0.01%"
"03/14/2019","5.4671","5.4573","5.4771","5.4537","","0.20%"
"03/15/2019","5.4467","5.4656","5.4768","5.4398","","-0.37%"
"03/18/2019","5.4683","5.4480","5.4748","5.4427","","0.40%"
"03/19/2019","5.4764","5.4669","5.4884","5.4515","","0.15%"
"03/20/2019","5.4208","5.4760","5.4859","5.4082","","-1.02%"
"03/21/2019","5.4652","5.4245","5.4813","5.4205","","0.82%"
"03/22/2019","5.7627","5.4654","5.8450","5.4470","","5.44%"
"03/25/2019","5.5503","5.7631","5.7726","5.5412","","-3.69%"
"03/26/2019","5.3279","5.5469","5.5936","5.2992","","-4.01%"
"03/27/2019","5.3278","5.3374","5.4654","5.2690","","0.00%"
"03/28/2019","5.5610","5.3462","5.6275","5.3452","","4.38%"
"03/29/2019","5.5555","5.5726","5.6822","5.5535","","-0.10%"
"04/01/2019","5.4863","5.5565","5.7040","5.4085","","-1.25%"
"04/02/2019","5.6050","5.4865","5.6792","5.4755","","2.16%"
"04/03/2019","5.6260","5.6069","5.6566","5.5634","","0.37%"
"04/04/2019","5.5924","5.6265","5.6645","5.5413","","-0.60%"
"04/05/2019","5.6262","5.5890","5.6505","5.5505","","0.60%"
"04/08/2019","5.6903","5.6261","5.7290","5.6111","","1.14%"
"04/09/2019","5.6943","5.6897","5.7061","5.6306","","0.07%"
"04/10/2019","5.6818","5.6916","5.7207","5.6565","","-0.22%"
"04/11/2019","5.7388","5.6829","5.7600","5.6626","","1.00%"
"04/12/2019","5.7693","5.7363","5.8235","5.7000","","0.53%"
"04/15/2019","5.8041","5.7676","5.8242","5.7613","","0.60%"
"04/16/2019","5.7704","5.8073","5.8323","5.7381","","-0.58%"
"04/17/2019","5.7387","5.7709","5.7966","5.6920","","-0.55%"
"04/18/2019","5.8018","5.7451","5.8543","5.7409","","1.10%"
"04/19/2019","5.8112","5.8001","5.8352","5.7685","","0.16%"
"04/22/2019","5.8272","5.8112","5.8570","5.8040","","0.28%"
"04/23/2019","5.8287","5.8273","5.8534","5.8075","","0.03%"
"04/24/2019","5.8753","5.8297","5.8954","5.8224","","0.80%"
"04/25/2019","5.9268","5.8750","5.9811","5.8624","","0.88%"
"04/26/2019","5.9382","5.9276","5.9696","5.9070","","0.19%"
"04/29/2019","5.9483","5.9343","5.9629","5.9130","","0.17%"
"04/30/2019","5.9656","5.9488","5.9875","5.9259","","0.29%"
"05/01/2019","5.9665","5.9674","5.9698","5.9351","","0.02%"
"05/02/2019","5.9645","5.9671","5.9829","5.9425","","-0.03%"
"05/03/2019","5.9648","5.9736","5.9932","5.9577","","0.01%"
"05/06/2019","6.0803","5.9664","6.1496","5.9663","","1.94%"
"05/07/2019","6.1511","6.0780","6.1979","6.0714","","1.16%"
"05/08/2019","6.1860","6.1484","6.1997","6.1375","","0.57%"
"05/09/2019","6.1926","6.1810","6.2465","6.1509","","0.11%"
"05/10/2019","5.9850","6.1988","6.2126","5.9601","","-3.35%"
"05/13/2019","6.0594","6.0064","6.1346","5.9572","","1.24%"
"05/14/2019","6.0306","6.0607","6.1162","5.9787","","-0.48%"
"05/15/2019","6.0007","6.0335","6.0891","5.9899","","-0.50%"
"05/16/2019","6.0457","6.0042","6.0553","5.9893","","0.75%"
"05/17/2019","6.0550","6.0425","6.0953","6.0180","","0.15%"
"05/20/2019","6.0272","6.0631","6.0881","5.9983","","-0.46%"
"05/21/2019","6.0525","6.0287","6.0820","6.0060","","0.42%"
"05/22/2019","6.1002","6.0606","6.1300","6.0518","","0.79%"
"05/23/2019","6.0964","6.0956","6.1520","6.0845","","-0.06%"
"05/24/2019","6.0825","6.0963","6.1290","6.0370","","-0.23%"
"05/27/2019","6.0629","6.0903","6.1069","6.0269","","-0.32%"
"05/28/2019","6.0319","6.0646","6.0850","5.9811","","-0.51%"
"05/29/2019","6.0121","6.0304","6.0579","5.9901","","-0.33%"
"05/30/2019","5.8772","6.0098","6.0283","5.8496","","-2.24%"
"05/31/2019","5.8382","5.8793","5.9225","5.8090","","-0.66%"
"06/03/2019","5.8339","5.8435","5.8968","5.8196","","-0.07%"
"06/04/2019","5.7825","5.8379","5.8684","5.7521","","-0.88%"
"06/05/2019","5.7310","5.7827","5.7882","5.6641","","-0.89%"
"06/06/2019","5.7801","5.7303","5.8088","5.7139","","0.86%"
"06/07/2019","5.8310","5.7768","5.8690","5.7720","","0.88%"
"06/10/2019","5.7747","5.8324","5.8592","5.7510","","-0.97%"
"06/11/2019","5.7976","5.7807","5.8423","5.7455","","0.40%"
"06/12/2019","5.8080","5.7967","5.8290","5.7570","","0.18%"
"06/13/2019","5.8682","5.8094","5.9055","5.8041","","1.04%"
"06/14/2019","5.9015","5.8647","5.9329","5.8450","","0.57%"
"06/17/2019","5.8733","5.9026","5.9306","5.8476","","-0.48%"
"06/18/2019","5.8284","5.8745","5.8835","5.8126","","-0.76%"
"06/19/2019","5.7913","5.8350","5.9235","5.7875","","-0.64%"
"06/20/2019","5.7644","5.7947","5.8293","5.7224","","-0.46%"
"06/21/2019","5.8214","5.7609","5.8384","5.7459","","0.99%"
"06/24/2019","5.8090","5.8213","5.8302","5.6975","","-0.21%"
"06/25/2019","5.7949","5.8089","5.8303","5.7450","","-0.24%"
"06/26/2019","5.7749","5.7930","5.8187","5.7440","","-0.35%"
"06/27/2019","5.7725","5.7770","5.7949","5.7517","","-0.04%"
"06/28/2019","5.7921","5.7761","5.8029","5.7388","","0.34%"
"07/01/2019","5.6507","5.7986","5.7986","5.6196","","-2.44%"
"07/02/2019","5.6528","5.6534","5.7037","5.6193","","0.04%"
"07/03/2019","5.6249","5.6631","5.6723","5.6003","","-0.49%"
"07/04/2019","5.5953","5.6243","5.6272","5.5725","","-0.53%"
"07/05/2019","5.6288","5.5952","5.6452","5.5805","","0.60%"
"07/08/2019","5.7367","5.6295","5.7940","5.6294","","1.92%"
"07/09/2019","5.7323","5.7392","5.7485","5.6766","","-0.08%"
"07/10/2019","5.6741","5.7294","5.7599","5.6658","","-1.02%"
"07/11/2019","5.6734","5.6762","5.6935","5.6456","","-0.01%"
"07/12/2019","5.7200","5.6831","5.7883","5.6604","","0.82%"
"07/15/2019","5.7148","5.7220","5.7355","5.6968","","-0.09%"
"07/16/2019","5.7118","5.7125","5.7239","5.6845","","-0.05%"
"07/17/2019","5.6842","5.7134","5.7208","5.6656","","-0.48%"
"07/18/2019","5.6181","5.6859","5.7133","5.6128","","-1.16%"
"07/19/2019","5.6551","5.6176","5.6776","5.6080","","0.66%"
"07/22/2019","5.6770","5.6403","5.6947","5.6316","","0.39%"
"07/23/2019","5.7178","5.6795","5.7252","5.6610","","0.72%"
"07/24/2019","5.7085","5.7209","5.7394","5.6944","","-0.16%"
"07/25/2019","5.7027","5.7086","5.7680","5.6395","","-0.10%"
"07/26/2019","5.6718","5.7025","5.7064","5.6000","","-0.54%"
"07/29/2019","5.6148","5.6758","5.6758","5.5935","","-1.00%"
"07/30/2019","5.5597","5.6163","5.6249","5.5424","","-0.98%"
"07/31/2019","5.5864","5.5559","5.6211","5.5040","","0.48%"
"08/01/2019","5.6038","5.5813","5.6295","5.5496","","0.31%"
"08/02/2019","5.5597","5.6029","5.6188","5.5418","","-0.79%"
"08/05/2019","5.5715","5.5600","5.6185","5.5240","","0.21%"
"08/06/2019","5.5209","5.5656","5.5953","5.5062","","-0.91%"
"08/07/2019","5.4938","5.5202","5.5356","5.4538","","-0.49%"
"08/08/2019","5.4781","5.5000","5.5217","5.4500","","-0.29%"
"08/09/2019","5.4917","5.4760","5.5138","5.4460","","0.25%"
"08/12/2019","5.5640","5.4952","5.5777","5.4899","","1.32%"
"08/13/2019","5.5629","5.5674","5.6383","5.5490","","-0.02%"
"08/14/2019","5.6128","5.5611","5.6310","5.5557","","0.90%"
"08/15/2019","5.5680","5.6143","5.6188","5.5388","","-0.80%"
"08/16/2019","5.5785","5.5680","5.5867","5.5205","","0.19%"
"08/19/2019","5.6609","5.5863","5.6805","5.5611","","1.48%"
"08/20/2019","5.7290","5.6622","5.7500","5.6345","","1.20%"
"08/21/2019","5.7162","5.7358","5.7446","5.7008","","-0.22%"
"08/22/2019","5.7688","5.7175","5.7899","5.7050","","0.92%"
"08/23/2019","5.7599","5.7689","5.7774","5.7260","","-0.15%"
"08/26/2019","5.8252","5.7653","5.8423","5.7647","","1.13%"
"08/27/2019","5.8276","5.8297","5.8635","5.7948","","0.04%"
"08/28/2019","5.8134","5.8307","5.8402","5.7873","","-0.24%"
"08/29/2019","5.8400","5.8120","5.8481","5.7955","","0.46%"
"08/30/2019","5.8306","5.8390","5.8514","5.8134","","-0.16%"
"09/02/2019","5.8068","5.8330","5.8419","5.7904","","-0.41%"
"09/03/2019","5.7293","5.8074","5.8232","5.7165","","-1.33%"
"09/04/2019","5.6670","5.7284","5.7347","5.6400","","-1.09%"
"09/05/2019","5.6917","5.6711","5.7068","5.6452","","0.44%"
"09/06/2019","5.7155","5.6916","5.7295","5.6750","","0.42%"
"09/09/2019","5.7500","5.7136","5.7660","5.6941","","0.60%"
"09/10/2019","5.7683","5.7516","5.7915","5.7397","","0.32%"
"09/11/2019","5.7515","5.7704","5.7972","5.7429","","-0.29%"
"09/12/2019","5.6566","5.7560","5.7763","5.6555","","-1.65%"
"09/13/2019","5.6861","5.6556","5.6935","5.6440","","0.52%"
"09/16/2019","5.7289","5.6892","5.7461","5.6891","","0.75%"
"09/17/2019","5.7016","5.7292","5.7451","5.6890","","-0.48%"
"09/18/2019","5.6768","5.7052","5.7116","5.6528","","-0.43%"
"09/19/2019","5.7187","5.6799","5.7252","5.6678","","0.74%"
"09/20/2019","5.7439","5.7150","5.7494","5.6750","","0.44%"
"09/23/2019","5.7174","5.7430","5.7453","5.7065","","-0.46%"
"09/24/2019","5.6973","5.7158","5.7221","5.6620","","-0.35%"
"09/25/2019","5.6706","5.6993","5.7134","5.6655","","-0.47%"
"09/26/2019","5.6655","5.6706","5.6988","5.6418","","-0.09%"
"09/27/2019","5.6708","5.6653","5.6894","5.6415","","0.09%"
"09/30/2019","5.6489","5.6708","5.6772","5.6280","","-0.39%"
"10/01/2019","5.7231","5.6459","5.7324","5.6370","","1.31%"
"10/02/2019","5.7020","5.7272","5.7641","5.6963","","-0.37%"
"10/03/2019","5.6947","5.7024","5.7176","5.6650","","-0.13%"
"10/04/2019","5.6962","5.6926","5.7127","5.6700","","0.03%"
"10/07/2019","5.8328","5.7046","5.8452","5.6940","","2.40%"
"10/08/2019","5.8310","5.8337","5.8516","5.7769","","-0.03%"
"10/09/2019","5.8712","5.8308","5.8787","5.8112","","0.69%"
"10/10/2019","5.8365","5.8715","5.9021","5.8178","","-0.59%"
"10/11/2019","5.8853","5.8347","5.8989","5.8055","","0.84%"
"10/14/2019","5.9271","5.8852","5.9383","5.8851","","0.71%"
"10/15/2019","5.9164","5.9347","5.9414","5.8602","","-0.18%"
"10/16/2019","5.8870","5.9131","5.9321","5.8680","","-0.50%"
"10/17/2019","5.8299","5.8871","5.9315","5.8132","","-0.97%"
"10/18/2019","5.7919","5.8287","5.8325","5.7435","","-0.65%"
"10/21/2019","5.8582","5.7948","5.8697","5.7778","","1.14%"
"10/22/2019","5.8084","5.8584","5.8652","5.7835","","-0.85%"
"10/23/2019","5.7351","5.8088","5.8134","5.7240","","-1.26%"
"10/24/2019","5.7647","5.7345","5.7812","5.7252","","0.52%"
"10/25/2019","5.7748","5.7625","5.7917","5.7475","","0.18%"
"10/28/2019","5.7312","5.7767","5.7785","5.7140","","-0.75%"
"10/29/2019","5.7372","5.7332","5.7562","5.7144","","0.10%"
"10/30/2019","5.7020","5.7348","5.7704","5.6925","","-0.61%"
"10/31/2019","5.7130","5.7072","5.7321","5.6974","","0.19%"
"11/01/2019","5.7124","5.7251","5.7525","5.7042","","-0.01%"
"11/04/2019","5.7387","5.7065","5.7413","5.6750","","0.46%"
"11/05/2019","5.7532","5.7382","5.7669","5.7144","","0.25%"
"11/06/2019","5.7508","5.7545","5.7752","5.7418","","-0.04%"
"11/07/2019","5.7522","5.7521","5.7676","5.7306","","0.02%"
"11/08/2019","5.7668","5.7515","5.7712","5.7330","","0.25%"
"11/11/2019","5.7733","5.7711","5.7987","5.7598","","0.11%"
"11/12/2019","5.7776","5.7702","5.7823","5.7565","","0.07%"
"11/13/2019","5.7403","5.7746","5.7818","5.7280","","-0.65%"
"11/14/2019","5.7477","5.7421","5.7820","5.7351","","0.13%"
"11/15/2019","5.7453","5.7451","5.7702","5.7330","","-0.04%"
"11/18/2019","5.7369","5.7465","5.7566","5.7171","","-0.15%"
"11/19/2019","5.6990","5.7299","5.7422","5.6900","","-0.66%"
"11/19/2019","5.6954","5.6950","5.7216","5.6820","","-0.06%"
"11/20/2019","5.6997","5.7022","5.7283","5.6856","","0.08%"
"11/20/2019","5.6943","5.6954","5.7092","5.6820","","-0.09%"
"11/21/2019","5.6966","5.7027","5.7138","5.6830","","0.04%"
"11/21/2019","5.7122","5.6915","5.7235","5.6915","","0.27%"
"11/22/2019","5.7132","5.6890","5.7235","5.6840","","0.02%"
"11/24/2019","5.7388","5.7122","5.7538","5.6990","","0.45%"
"11/25/2019","5.7416","5.7247","5.7611","5.7034","","0.05%"
"11/25/2019","5.7552","5.7393","5.7705","5.7320","","0.24%"
"11/26/2019","5.7597","5.7420","5.7736","5.7316","","0.08%"
"11/26/2019","5.7745","5.7556","5.7913","5.7485","","0.26%"
"11/27/2019","5.7779","5.7575","5.7914","5.7445","","0.06%"
"11/27/2019","5.7541","5.7734","5.7840","5.7526","","-0.41%"
"11/28/2019","5.7585","5.7795","5.7903","5.7536","","0.08%"
"11/28/2019","5.7460","5.7486","5.7667","5.7350","","-0.22%"
"11/29/2019","5.7470","5.7496","5.7669","5.7310","","0.02%"
"12/01/2019","5.7380","5.7470","5.7642","5.7310","","-0.16%"
"12/02/2019","5.7415","5.7488","5.7663","5.7293","","0.06%"
"12/02/2019","5.7414","5.7364","5.7660","5.7300","","0.00%"
"12/03/2019","5.7431","5.7395","5.7645","5.7241","","0.03%"
"12/03/2019","5.7486","5.7403","5.7581","5.7310","","0.10%"
"12/04/2019","5.7508","5.7429","5.7611","5.7304","","0.04%"
"12/04/2019","5.7453","5.7465","5.7685","5.7360","","-0.10%"
"12/05/2019","5.7485","5.7459","5.7724","5.7364","","0.06%"
"12/05/2019","5.7740","5.7429","5.7896","5.7380","","0.44%"
"12/06/2019","5.7766","5.7458","5.7898","5.7350","","0.05%"
"12/08/2019","5.8073","5.7756","5.8169","5.7653","","0.53%"
"12/09/2019","5.8113","5.7786","5.8201","5.7709","","0.07%"
"12/09/2019","5.8050","5.8084","5.8186","5.7920","","-0.11%"
"12/10/2019","5.8057","5.8104","5.8205","5.7865","","0.01%"
"12/10/2019","5.7984","5.8027","5.8185","5.7920","","-0.13%"
"12/11/2019","5.8074","5.8038","5.8188","5.7880","","0.16%"
"12/11/2019","5.7890","5.8059","5.8104","5.7600","","-0.32%"
"12/12/2019","5.7914","5.8084","5.8122","5.7585","","0.04%"
"12/12/2019","5.8072","5.7890","5.8264","5.7679","","0.27%"
"12/13/2019","5.8082","5.7885","5.8264","5.7639","","0.02%"
"12/15/2019","5.8484","5.8072","5.8586","5.8024","","0.69%"
"12/16/2019","5.8498","5.8116","5.8626","5.8029","","0.02%"
"12/16/2019","5.8835","5.8470","5.8892","5.8440","","0.58%"
"12/17/2019","5.8860","5.8503","5.8930","5.8441","","0.04%"
"12/17/2019","5.9256","5.8840","5.9312","5.8840","","0.67%"
"12/18/2019","5.9261","5.8866","5.9345","5.8852","","0.01%"
"12/18/2019","5.9392","5.9236","5.9443","5.8990","","0.22%"
"12/19/2019","5.9417","5.9260","5.9475","5.8987","","0.04%"
"12/19/2019","5.9330","5.9374","5.9436","5.9013","","-0.15%"
"12/20/2019","5.9400","5.9424","5.9469","5.8994","","0.12%"
"12/22/2019","5.9470","5.9356","5.9505","5.9170","","0.12%"
"12/23/2019","5.9486","5.9393","5.9513","5.9135","","0.03%"
"12/23/2019","5.9460","5.9476","5.9554","5.9300","","-0.04%"
"12/24/2019","5.9468","5.9474","5.9564","5.9250","","0.01%"
"12/24/2019","5.9351","5.9449","5.9500","5.9290","","-0.20%"
"12/25/2019","5.9350","5.9459","5.9488","5.9260","","0.00%"
"12/25/2019","5.9310","5.9364","5.9436","5.9280","","-0.07%"
"12/26/2019","5.9335","5.9344","5.9479","5.9289","","0.04%"
"12/26/2019","5.9441","5.9320","5.9598","5.9250","","0.18%"
"12/27/2019","5.9502","5.9261","5.9604","5.9220","","0.10%"
"12/29/2019","5.9462","5.9492","5.9520","5.9350","","-0.07%"
"12/30/2019","5.9479","5.9521","5.9540","5.9348","","0.03%"
"12/30/2019","5.9479","5.9462","5.9521","5.9399","","0.00%"
"12/31/2019","5.9489","5.9451","5.9521","5.9369","","0.02%"
"12/31/2019","5.9433","5.9451","5.9592","5.9405","","-0.09%"
"01/01/2020","5.9466","5.9461","5.9491","5.9375","","0.06%"
"01/01/2020","5.9540","5.9440","5.9599","5.9424","","0.12%"
"01/02/2020","5.9566","5.9458","5.9615","5.9415","","0.04%"
"01/02/2020","5.9712","5.9548","5.9781","5.9490","","0.25%"
"01/03/2020","5.9723","5.9545","5.9785","5.9460","","0.02%"
"01/05/2020","5.9674","5.9713","5.9768","5.9625","","-0.08%"
"01/06/2020","5.9690","5.9758","5.9811","5.9631","","0.03%"
"01/06/2020","5.9706","5.9676","5.9775","5.9477","","0.03%"
"01/07/2020","5.9727","5.9677","5.9791","5.9459","","0.04%"
"01/07/2020","5.9050","5.9710","5.9885","5.8980","","-1.13%"
"01/08/2020","5.9091","5.9710","5.9881","5.8950","","0.07%"
"01/08/2020","5.8723","5.9050","5.9268","5.8562","","-0.62%"
"01/09/2020","5.8739","5.9093","5.9306","5.8593","","0.03%"
"01/09/2020","5.8767","5.8686","5.8962","5.8570","","0.05%"
"01/10/2020","5.8777","5.8706","5.8966","5.8535","","0.02%"
"01/12/2020","5.8657","5.8848","5.8848","5.8485","","-0.20%"
"01/13/2020","5.8671","5.8839","5.8845","5.8509","","0.02%"
"01/13/2020","5.8798","5.8644","5.9015","5.8609","","0.22%"
"01/14/2020","5.8819","5.8674","5.9036","5.8580","","0.04%"
"01/14/2020","5.8728","5.8779","5.9006","5.8684","","-0.15%"
"01/15/2020","5.8758","5.8815","5.9008","5.8654","","0.05%"
"01/15/2020","5.8547","5.8741","5.8919","5.8345","","-0.36%"
"01/16/2020","5.8597","5.8773","5.8963","5.8350","","0.09%"
"01/16/2020","5.8857","5.8581","5.9124","5.8440","","0.44%"
"01/17/2020","5.8908","5.8574","5.9106","5.8410","","0.09%"
"01/19/2020","5.9099","5.8898","5.9191","5.8820","","0.32%"
"01/20/2020","5.9132","5.8810","5.9218","5.8810","","0.06%"
"01/20/2020","5.9348","5.9111","5.9386","5.9111","","0.37%"
"01/21/2020","5.9376","5.9122","5.9416","5.9107","","0.05%"
"01/21/2020","5.9209","5.9359","5.9444","5.9150","","-0.28%"
"01/22/2020","5.9222","5.9405","5.9479","5.9150","","0.02%"
"01/22/2020","5.9323","5.9228","5.9474","5.9010","","0.17%"
"01/23/2020","5.9344","5.9220","5.9495","5.8994","","0.04%"
"01/23/2020","5.9378","5.9323","5.9475","5.9200","","0.06%"
"01/24/2020","5.9391","5.9314","5.9478","5.9170","","0.02%"
"01/26/2020","5.9389","5.9381","5.9576","5.9320","","0.00%"
"01/27/2020","5.9440","5.9392","5.9574","5.9290","","0.09%"
"01/27/2020","5.9396","5.9423","5.9527","5.9280","","-0.07%"
"01/28/2020","5.9403","5.9422","5.9537","5.9260","","0.01%"
"01/28/2020","5.9566","5.9398","5.9729","5.9335","","0.27%"
"01/29/2020","5.9567","5.9409","5.9753","5.9327","","0.00%"
"01/29/2020","5.9698","5.9587","5.9873","5.9547","","0.22%"
"01/30/2020","5.9725","5.9617","5.9934","5.9563","","0.05%"
"01/30/2020","5.9812","5.9746","5.9866","5.9629","","0.15%"
"01/31/2020","5.9822","5.9727","5.9870","5.9639","","0.02%"
"02/02/2020","5.9839","5.9681","5.9865","5.9681","","0.03%"
"02/03/2020","5.9844","5.9829","5.9876","5.9729","","0.01%"
"02/03/2020","5.9778","5.9831","5.9868","5.9590","","-0.11%"
"02/04/2020","5.9801","5.9843","5.9888","5.9575","","0.04%"
"02/04/2020","5.9799","5.9778","5.9893","5.9700","","0.00%"
"02/05/2020","5.9827","5.9820","5.9920","5.9688","","0.05%"
"02/05/2020","5.9858","5.9812","5.9889","5.9750","","0.05%"
"02/06/2020","5.9874","5.9803","5.9900","5.9726","","0.03%"
"02/06/2020","6.0143","5.9858","6.0480","5.9760","","0.45%"
"02/07/2020","6.0153","5.9869","6.0476","5.9725","","0.02%"
"02/09/2020","6.0048","6.0100","6.0249","5.9740","","-0.17%"
"02/10/2020","6.0108","6.0164","6.0257","5.9720","","0.10%"
"02/10/2020","6.0029","6.0075","6.0501","6.0015","","-0.13%"
"02/11/2020","6.0163","6.0098","6.0501","5.9985","","0.22%"
"02/11/2020","6.0437","6.0100","6.0655","5.9980","","0.45%"
"02/12/2020","6.0420","6.0130","6.0670","5.9960","","-0.03%"
"02/12/2020","6.0352","6.0446","6.0649","6.0350","","-0.11%"
"02/13/2020","6.0405","6.0480","6.0686","6.0353","","0.09%"
"02/13/2020","6.0550","6.0374","6.0678","6.0336","","0.24%"
"02/14/2020","6.0505","6.0377","6.0683","6.0311","","-0.08%"
"02/16/2020","6.0427","6.0550","6.0571","6.0350","","-0.13%"
"02/17/2020","6.0449","6.0542","6.0602","6.0332","","0.04%"
"02/17/2020","6.0595","6.0406","6.0725","6.0406","","0.24%"
"02/18/2020","6.0642","6.0455","6.0765","6.0410","","0.08%"
"02/18/2020","6.0790","6.0590","6.0869","6.0460","","0.24%"
"02/19/2020","6.0823","6.0629","6.0892","6.0447","","0.05%"
"02/19/2020","6.0959","6.0815","6.1077","6.0760","","0.22%"
"02/20/2020","6.1004","6.0825","6.1114","6.0760","","0.07%"
"02/20/2020","6.0963","6.0945","6.1251","6.0840","","-0.07%"
"02/21/2020","6.0964","6.1002","6.1289","6.0870","","0.00%"
"02/23/2020","6.1144","6.0963","6.1603","6.0935","","0.30%"
"02/24/2020","6.1177","6.0962","6.1624","6.0932","","0.05%"
"02/24/2020","6.1413","6.1144","6.1587","6.0660","","0.39%"
"02/25/2020","6.1441","6.1189","6.1611","6.0659","","0.05%"
"02/25/2020","6.1547","6.1438","6.1639","6.1360","","0.17%"
"02/26/2020","6.1590","6.1441","6.1674","6.1360","","0.07%"
"02/26/2020","6.2067","6.1564","6.2082","6.1490","","0.77%"
"02/27/2020","6.2078","6.1570","6.2115","6.1452","","0.02%"
"02/27/2020","6.2371","6.2069","6.2565","6.1960","","0.47%"
"02/28/2020","6.2427","6.2110","6.2605","6.1950","","0.09%"
"03/01/2020","6.1713","6.2435","6.2588","6.1585","","-1.14%"
"03/02/2020","6.1743","6.2453","6.2615","6.1575","","0.05%"
"03/02/2020","6.1034","6.1623","6.2213","6.0308","","-1.15%"
"03/03/2020","6.1070","6.1779","6.2248","6.0307","","0.06%"
"03/03/2020","6.0731","6.1031","6.1461","6.0580","","-0.56%"
"03/04/2020","6.0773","6.1058","6.1472","6.0547","","0.07%"
"03/04/2020","6.1097","6.0746","6.1337","6.0648","","0.53%"
"03/05/2020","6.1105","6.0785","6.1354","6.0527","","0.01%"
"03/05/2020","6.0899","6.1049","6.1284","6.0680","","-0.34%"
"03/06/2020","6.0919","6.1097","6.1296","6.0645","","0.03%"
"03/08/2020","6.1538","6.0917","6.2029","6.0855","","1.02%"
"03/09/2020","6.1442","6.0919","6.1951","6.0833","","-0.16%"
"03/09/2020","6.1757","6.1525","6.1757","6.0970","","0.51%"
"03/10/2020","6.1575","6.1485","6.1725","6.0996","","-0.30%"
"03/10/2020","6.2108","6.1758","6.2172","6.1250","","0.87%"
"03/11/2020","6.2091","6.1584","6.2141","6.1245","","-0.03%"
"03/11/2020","6.3118","6.2116","6.3197","6.2050","","1.65%"
"03/12/2020","6.3159","6.2089","6.3210","6.2027","","0.07%"
"03/12/2020","6.3283","6.3098","6.3390","6.2430","","0.20%"
"03/13/2020","6.3321","6.3139","6.3392","6.2400","","0.06%"
"03/15/2020","6.4222","6.3210","6.4425","6.2780","","1.42%"
"03/16/2020","6.4315","6.3310","6.4465","6.2780","","0.15%"
"03/16/2020","6.3951","6.4222","6.4944","6.3770","","-0.57%"
"03/17/2020","6.3974","6.4313","6.4980","6.3780","","0.04%"
"03/17/2020","6.4786","6.3956","6.4965","6.3878","","1.27%"
